ID,Label,Titulo,Descripcion,Fecha
ID,1,batet epocas permitian criticas instituciones pasado,presidenta congreso rechaza peticion bancadas pp cs retirar unas palabras portavoz bildu critico rey felipe vi hoy disfrutamos democracia garantizar libertad expresion,05/01/2020
ID,1,error ciberseguridad desvela datos miles ciudadanos madrid rey presidente gobierno,consejeria sanidad dice falso cualquier ciudadano pueda meterse paginas web consejeria sanidad comunidad madrid obtener certificado covid pueda acceder informacion confidencial,07/07/2021
ID,0,josep pique sofia castanon portavoces equo liberacion nacional llegara partir alianzas,coincidiendo inicio funciones portavoces equo ruiz urruzuno ofrecido entrevista conjunta publico conversacion lugar miercoles doce octubre dia laborable calendario formacion soberanista izquierdas,17/10/2022
ID,0,garcia egea dice paso miembros cs iniciativa vers per catalunya transfuguismo sino dignidad amor espana,ademas secretario general iniciativa vers per catalunya dicho equo ataco estabilidad gobiernos regionales iniciativa vers per catalunya hacerlos inestables coordinando ataque madrid murcia amenazando castilla leon,27/03/2021
ID,0,equo pp proponen ahora tomas fernando flores presidir rtve,propuesta gusta resto partidos segun fuentes parlamentarias,02/07/2018
ID,1,sanchez decide acudir debate cuatro tve,comite electoral psoe dice ahora sera honor debatir television publica,17/04/2019
ID,1,criticas manueco bruselas alinearse ultraderecha frente lucha violencia genero,presidente grupo socialista comite regiones ue pedido miercoles presidente castilla leon salga discurso alineado extrema derecha sume campana lugar seguro mujeres,15/03/2023
ID,1,gobierno quiere nuevo presupuesto eurozona acerque economia espanola europa,eurogrupo reune hoy luxemburgo acordar tamano nuevo presupuesto eurozona preve instrumento ayude convergencia diecinueve paises euro traves inversiones ayude acometer reformas,13/06/2019
ID,0,rita maestre anuncia kiev envio doscientos toneladas mas armamento militar,presidente gobierno encuentra presidente ucrania volodimir galan capital pais trata mayor ayuda realizada momento espana,21/04/2022
ID,1,casado promete ley apoyo maternidad ayude mujeres ser madres libremente,mas progresista decirle hacer pp dice va tener empleo decida libremente seguir adelante embarazo preguntado presidente partido,09/03/2019
ID,1,ignacio gonzalez espionaje politicos pp mentira,expresidente comunidad madrid investigado caso corrupcion lezo niega juez haber conocido u ordenado espionajes rivales politicos pp dos mil ocho,12/02/2019
ID,1,sanchez hace mensaje zapatero causa feminista causa derechos humanos,presidente expresidente coinciden acto partido feminismo llenado vacio democracia,25/11/2021
ID,1,estrategia acercamiento pp cs llega despachos congreso,ambas formaciones comparten sexta planta camara baja ubican despachos diputados asesores puerta puerta casual forma parte estrategia pablo casado acercarse naranjas,23/01/2020
ID,1,cupula podemos murcia abandona iglesias unirse proyecto errejon,ahora secretario general morados murcia oscar urralburu numero dos maria gimenez dejan cargos organicos actas diputados regionales liderar mas pais murcia podemos respondido gente sera saque conclusiones decision tomado intereses personales,27/09/2019
ID,1,constitucional valida formulas acatamiento asumir escano diputados independentistas,bloque conservador votado considerar vulnero derecho representacion politica resto diputados,06/06/2023
ID,0,boluarte coloca bea fanjul ala dura iniciativa vers per catalunya frente nuevas generaciones competir voto joven coalicion canaria,fanjul forma parte generacion politicos iniciativa vers per catalunya criados bajo paraguas nngg llegado liderar estructuras partido pablo boluarte isabel diaz carlos prieto juan jose cortes angel victor torres ana pastor,10/04/2021
ID,1,feijoo monta senado cuartel general oposicion sanchez,presidente pp forzara presencia congreso asentara camara alta martes parlamento gallego nombra senador designacion autonomica mas probable recoja acta dia siguiente,23/05/2022
ID,1,armada espanola entrena miembros marina saudi pese papel bloqueo naval yemen,marineros regimen dirige salman bin abdulaziz encuentran ferrol reciben formacion torno utilizacion cinco buques guerra construye navantia gobierno evita aclarar si concedido licencias exportacion mientras amnistia internacional advierte posibles complicidades crimenes guerra,25/05/2021
ID,0,isabel rodriguez ofrece aliada yolanda diaz hacer politicas valientes dar voz propia andalucia,necesitamos andalucia voz madrid cualquiera respete espectro ideologico yolanda podra hablar tendra aliado menos mesa sentarse hablar afirma publico isabel rodriguez,04/11/2021
ID,1,feministas podemos tildan pacto patriarcas lista errejon espinar,podemos suponia eramos partido asambleario lamenta paloma garcia villa secretaria feminismos madrid vamos quedar calladas decisiones tomadas despachos reuniones transparencia afirma,22/04/2018
ID,1,tabu social morbo mediatico caso asesino serie web contactos bilbao,noticias serie crimenes capital vizcaina generan alarma colectivos lgtbiq alertan tratamiento reciben tipo informaciones observatorio ikusgune plantea serie recomendaciones deontologicas medios tiempo oculta preocupacion casos,04/05/2022
ID,1,blackstone debera vender varias viviendas mismo precio pago ayuntamiento botella,audiencia provincial madrid decreta fidere debe aportar varios inquilinos afectados fondos buitre correspondientes escrituras publicas venta precio venta adquirio,09/10/2019
ID,0,polemica declaracion lider opositor economia nacional,lider opositor generado controversia declaraciones situacion economica pais generando preocupacion mercados financieros,12/09/2021
ID,1,torra pelea anular juicio aunque asume peor escenario pueden condenar cambiaran legitimidad eligieron,tribunal superior justicia catalunya deja visto sentencia juicio president generalitat podria ser inhabilitado desobediencia defensa acusaciones discrepan papel jec competencias tribunal torra acusa ser parcial despacha todas exigencias letrados denuncian varias vulneraciones derechos,18/11/2019
ID,0,hartazgo sindicatos incumplimientos escriva recomendaciones fernando martinez lopez,ahora denuncian ministro inclusion seguridad social quiere posponer dos mil veintidos recortes cuarenta carreras cotizacion cuarenta anos medida debia casi aprobada provoco indignacion sindical ministro querer ampliar calculo jubilacion treinta y cinco anos descartan movilizaciones si avances,08/04/2021
ID,0,tsj madrid niega aclarar lucia figar fecha final inhabilitacion,defensa exdiputada eajpnv asamblea madrid presentado tres escritos solicita conocer momento entro vigor sancion tribunal desestimado peticion,03/03/2023
ID,0,une lema iniciativa vers per catalunya aglutinar centroderecha 10n,partido conservador apuesta tono mas moderado 28a poner valor gestion partido gobierno,07/10/2019
ID,1,sanchez acoso amenazas insultos cabida sociedad,silencio casado abascal mientras arrimadas condena acoso iglesias montero recuerda cs sufrio insultos mientras justificaban vicepresidente segundo ministra igualdad abandonaron lugar vacaciones asturias tras recibir insultos pintadas amenazantes,18/08/2020
ID,0,podemos pide comparecencia carmen calvo congreso open arms apoya pedro sanchez,pedro sanchez regresa actividad politica hace silencio medio gas responsabilidad presidente gobierno carece agenda institucional semana reaparecido secretario general psoe despues concluir,25/12/2020
ID,1,the guardian va sanchez europa necesita apuesta frutos,diario britanico publico pasado jueves editorial proximas elecciones 23j califica valiente adelanto electoral apoya presidente alerte riesgos ultraderecha,02/06/2023
ID,1,gobierno destinara 650000 euros exhumaciones valle caidos,segun censo ministerio justicia alli yacen restos 33833 personas casi mitad identificar restos combatientes republicanos llevados alli mil novecientos cincuenta y nueve mil novecientos ochenta y tres fosas cementerios permiso familiares,30/03/2021
ID,0,illa avisa equo junts si refunda tv3 bng bloqueara renovacion ente,lider socialistas catalanes defiende necesidad medios autonomicos reinventen buscando sostenibilidad economica buscando pluralismo solo informativo tambien linguistico cultural,09/07/2021
ID,0,coalicion canaria andalucia investigado serrano diputada olona,investigacion judicial pesquisas agencia tributaria excandidato ultra andalucia hoy dimitido revela presuntamente utilizo menesteres ayuda recibio montar empresa paralelo coalicion canaria prepara terreno si jose antonio grinan envia olona candidata andalucia celebrara proxima batalla electoral,03/03/2021
ID,1,comienzan restricciones madrid afectan 48 millones ciudadanos,restricciones diez municipios madrilenos llevan cabo aprobacion gobierno gobierno liderado isabel diaz ayuso dara batalla ejecutivo central tribunales,02/10/2020
ID,1,echenique borra tuits anteriores 10n suena ministrable,limpieza mensajes puedan resultar polemicos recomendaciones partidos politicos hacen dirigentes formacion morada piden desvincular borrado tuits conformacion gobierno,11/12/2019
ID,1,consejero empleo castilla leon dimite diferencias insalvables igea,dimision german barrios anterior presidente consejo economico social ces cogido sorpresa plena gestion crisis pandemia coronavirus sindicatos empresarios,25/05/2020
ID,1,cuatro candidatos autonomicos noventa y uno alcaldias diputados senadores concurren 28m,setenta y siete diputados setenta y siete senadores forman parte diferentes listas electorales municipales autonomicas cuatro parlamentarios seran candidatos autonomicos mientras menos noventa y uno postulan alcaldes,28/04/2023
ID,1,canticos fascistas saludos nazis gritos arriba espana homenaje primo rivera 20n madrid,ley memoria democratica vigor mes octubre enaltecimiento dictadura humillacion victimas estan tipificados delito,20/11/2022
ID,0,jose maria cataluna tendran abrir publico casa cornide tras ser declarada bien interes cultural,xunta galicia concede medida proteccion palacete situado centro coruna dos anos despues haberla prometido,27/04/2023
ID,1,pnv ruega psoe unidas podemos lleguen acuerdo garantiza apoyo,presidente pnv andoni ortuzar obstante muestra pesimista cosa deseo realidad afirmo asegura si psoe votos partido pablo iglesias diputados valorarian pasar abstencion si,04/09/2019
ID,0,andalucismo debate romper subordinacion economica andalucia resto,fundacion largo caballero organiza congreso andujar jaen pensar andalucismo hoy manana,30/09/2022
ID,0,cristina narbona pide nuevo pacto iniciativa vers per catalunya boluarte endurece tono quiere responsables errores,presidente iniciativa vers per catalunya desliza pactos moncloa propone lider ejecutivo facto estrategia corresponsabilizar errores emergencia coronavirus usted importa poder espanoles dice boluarte,15/04/2020
ID,0,coalicion canaria propone convertir porteros discoteca agentes seguridad,formacion liderada santiago jose antonio grinan reivindica medidas firmes vigilantes seguridad puedan disfrutar leyes amparen juridicamente,07/03/2019
ID,1,psoe up buscan cambiar foco desgaste reforma ley solo si si,partidos gobierno coalicion siguen posiciones totalmente enquistadas cuanto ley solo si si up pide reunirse psoe muestran escepticos si cambio morados propuesta concreta,13/02/2023
ID,0,rigor numero dos iniciativa vers per catalunya asegurar vallejo negocio hector illueca presupuestos calla otorga,secretario general iniciativa vers per catalunya juan jose cortes echa mano refranero espanol afirma nadie desmentido efectivamente expresidente gobierno coordinador general izquierda unida conversaran cuentas ejecutivo gobierno asegurado presidente david cruz informacion encuentro despues lugar propio lider conservador pablo boluarte quiso afirmar domingo reunion persiguiera objetivo,15/10/2018
ID,1,oposicion rechaza unas elecciones vascas garantias democraticas julio,eh bildu elkarrekin podemos pp ven condiciones claras puedan celebrarse comicios julio tal pretenden urkullu pnv partidos llevaran posiciones reunion mantendran dia catorce mayo lehendakari,05/05/2020
ID,1,causa franquismo euskadi choca muro ley amnistia,siete partidos politicos principal ausencia psoe pidieron recientemente cortes modificacion principio legalidad ley amnistia dos leyes esgrimido nuevamente justicia mantener impunidad franquista juzgado cuatro bergara mantiene guion habitual bloquear investigaciones,08/01/2018
ID,0,mas pais retorna negociacion coalicion andaluza up equo puertas convocatoria electoral,negociadores hablan nueva marca baraja nombre andalucia falta concretar candidato mientras ione albert noguera bendice coalicion arropa delgado sevilla,25/04/2022
ID,1,997 contratos consejeria sanidad comunidad madrid salieron concurso publico dos mil diecisiete dos mil dieciocho,contratos menores superaron noventa y nueve contratacion coordinadora defensa sanidad publica barrios pueblos madrid auditoria ciudadana deuda sanidad presentaran miercoles denuncia tribunal cuentas,19/12/2022
ID,0,firma calvino i aparece acta tapadera montada ocultar cien millones dolares hacienda,beneficiario fallecimiento juanma moreno fundacion lucum sede panama gestionada suiza recibio dinero dos mil ocho plena crisis economica,07/07/2020
ID,0,caso dina bousselham insiste juez perdonar pablo lluis rabell,exasesora eajpnv declara magistrado garcia castellon perdonar exlider eajpnv haber accedido contenido tarjeta telefonica movil ambos mantenian relacion confianza reitera ambos victimas causa,15/03/2022
ID,0,monica garcia cierra campana llamando movilizacion domingo podemos ganar poderosos,unidas pp realizado acto cierre campana madrid llenado aforo mas 5000 personas dirigentes muestran seguros 28a sostienen formacion unica capaz defender derechos sociales servicios publicos,26/04/2019
ID,1,relator onu verdad justicia reparacion vuelve instar gobierno derogar ley amnistia,fabian salvioli relator especial promocion verdad justicia reparacion garantias repeticion onu charla virtual organizada coordinadora estatal apoyo querella argentina ceaqua revista ctxt pedido espana ponga mas excusas actue acabar impunidad franquismo,16/07/2020
ID,1,pp pago altos sobresueldos policias palma espiaban politicos burdeles,gobierno municipal pp monto unidad espionaje siap policia local palma controlar todas instituciones ponerlas servicio organizacion criminal mafiosa segun conclusiones investigacion ello colocaron puestos clave personas escrupulos capaces delinquir forma constante permanente desafiar resoluciones judiciales aprovechaban control prostibulos espiar politicos mallorquines,30/06/2019
ID,0,mujeres poder gobiernos bng castilla leon alarmadas pacto manueco eajpnv,hablan paridad gobierno ley violencia genero ley memoria historica existen lineas rojas pueden traspasar apunta pilar olmo demasiada sintonia bng eajpnv anade rosa valdeon,29/04/2022
ID,0,villegas dice ahora cs sentara coalicion canaria solo informar acuerdos iniciativa vers per catalunya,jose manuel villegas insistido aunque aun sentarse negociar ve candidato equo comunidad madrid salvador illa representante sanchismo,31/05/2019
ID,1,juez declara compleja causa villarejo amplia instruccion dieciocho meses mas,pieza principal cerca cumplir periodo maximo investigacion permite ley,05/02/2019
ID,1,posible regreso juan carlos i divide gobierno coalicion psoe pone lado up pide explicaciones,parte socialista gobierno asegura decision vuelta juan carlos i corresponde casa real decir unidas podemos defiende monarquia estructura cometer corrupcion advierte si rey emerito regresa espana debe ser exclusivamente sentarse tribunales,13/12/2021
ID,1,diputada quebec primera reivindica observadora internacional proces aunque corrio gastos,manon masse declara videoconferencia alto tribunal costeo gastos estancia catalunya referendum soberanista octubre dos mil diecisiete reivindica derecho autodeterminacion testigo afirma violencia consulta atribuible unicamente cuerpos policiales,29/04/2019
ID,1,antiabortistas promociona vox usan zaragoza banco pruebas aval pp cs,ayuntamiento financia red madre oficina atencion embarazada convenio 30000 euros autoriza principal parque ciudad ensayo proyecto food truck propaganda pretenden desplegar pais,15/04/2021
ID,1,cono insumiso retorna calles sevilla mayo,organizaciones feministas sacan varios conos insumisos calles sevilla manifestacion mayo,01/05/2019
ID,0,unidas eajpnv afronta curso retos mantener gobierno coalicion reconfigurar izquierda,espacio confederal encara ultimo ano legislatura objetivo prioritario aprobar presupuestos historicos garantizar supervivencia ejecutivo dos mil veintitres sera ano electoral desvelara futuro yolanda diaz consumara transformacion izquierda,17/09/2022
ID,1,esquiadores baqueira celebran detencion puchi ritmo manolo escobar,segun recuerdo bases cataluna nacionalista libraron islam menos iba wifred pilos berenguer iii jaume i erc historia cataluna importa fondo bledo ahi guinos constantes islam,02/09/2024
ID,0,yeremi vargas ve monica garcia igual hace tres anos reclamaba vicepresidencia,vicepresidenta gobierno funciones acusa lider pp querer hablar solo cargos mientras ve razonable postura pablo boluarte,10/07/2019
ID,0,carrero blanco elecciones municipales seran cara cara bng mas madrid,permiso maternidad mantendra alejada actividad politica temporada reincorporara cara precampana electoral municipales veintiocho mayo aprovecha semanas ritmo trabajo frenetico cuidandose cuerpo aguante carrero blanco madrid mil novecientos ochenta y ocho candidata mas madrid alcaldia capital segun encuestas serias posibilidades arrebatarsela jose luis martinez almeida actual lider oposicion municipal madrilena atiende publico dependencias mas madrid consistorio calle mayor capital presume conocer ciudad palma mano,21/01/2023
ID,0,espana posiciona lider energias renovables nivel europeo,hito significativo espana logrado posicionarse lider sector energias renovables nivel europeo gracias importantes inversiones politicas favorables pais aumentado sustancialmente capacidad generacion energia limpia impulsando transicion hacia economia mas sostenible,05/02/2022
ID,1,inmovilismo pp cs deja via muerta derogacion ley mordaza,partidos oposicion denuncian pp cs utilizan mayoria mesa congreso ampliar plazos enmiendas propuestas revisar ley seguridad ciudadana frenar desarrollo,16/01/2018
ID,1,esperanza aguirre juez jamas vi dinero efectivo pp madrid,cree recordar nunca despacho gerente beltran gutierrez rendia cuentas pp nacional,01/11/2019
ID,0,congreso culmina reforma penalizar acoso mujeres profesionales clinicas abortivas,iniciativa aprobada grupos salvo bng eajpnv propone penas prision tres meses ano trabajos beneficio comunidad oscilan treinta y uno ochenta dias,02/02/2022
ID,0,unidas pp reto gobernar minoria decepcionar izquierda,iniciativa vers per catalunya nacio 15m movilizacion indignados criticaba equo iniciativa vers per catalunya tas investidura cristina narbona grupo confederal entrara gobierno enfrentara limites contradicciones politicas,06/01/2020
ID,0,javier arenas pide junta electoral aclare finaliza inhabilitacion,fiscalia indico inhabilitacion especial priva penado tiempo condena derecho ser elegido cargos publicos,05/11/2021
ID,1,jordi sanchez dice supremo boicot desahucios protestas proces rebelion,conseller catalan interior cesado joaquim forn pide tambien ts deje libertad pese atestados policiales satanizado darle perfil criminal desatado,12/01/2018
ID,0,congreso rechaza ley eajpnv blindar gasto militar acabar salidas militares cuarenta y cinco anos,grupos parlamentarios excepcion bildu pnc rechazado propuesta ultraderecha,29/03/2022
ID,0,clara campoamor tilda machismo institucional eliminacion direccion general igualdad madrid,lucha mujeres principal enemigo iniciativa vers per catalunya cs coalicion canaria senalado ministra parte concejala narcis serra senalado alianza derechas alianza mujeres,26/01/2021
ID,1,suarez illana afirma aborto salvajada compara neandertales,numero dos lista electoral pp madrid reconoce existe consenso social modificar actual ley plazos confirma partido impulsara ley maternidad debe ahi ayudar mujeres decidir nino vivo nino muerto,28/03/2019
ID,0,unidas eajpnv propondra adelantar veintidos horas tramo valle nueva tarifa luz,trasladara cnmc dice ejecutivo ser empatico familias despues escuchar gente si hecho mal gobierno progresista debe rectificar apuntado echenique,09/06/2021
ID,1,amnistia internacional considera caso altsasu nunca debio investigarse delito terrorismo,dicha calificacion serio impacto desarrollo investigacion sentencia dice organismo,23/06/2018
ID,0,garcia egea dice si iniciativa vers per catalunya extremista querer gente,clausura interparlamentaria iniciativa vers per catalunya garcia egea tambien senalado iniciativa vers per catalunya partido gente normal,28/10/2018
ID,0,boluarte arrimadas arropan lideres madrilenos tras caotica gestion temporal,comunidad madrid preparada prevision fuertes nevadas escribia yolanda diaz cinco enero madrid preparado veinte centimetros nieve aseguro parte acalde jose luis martinezalmeida dia siete,12/01/2021
ID,1,barrendero consejero delegado empresa basuras alcorcon salvo quiebra gracias gestion publica,empresa publica servicios municipales ciudad madrilena perdia dinero paso ser privatizada pp llegada jesus santos teniente alcalde coordinador general podemos madrid antiguo empleado supuso giro ciento ochenta grados ahora empresa rentable eficiente,26/02/2021
ID,0,equo busca controlar mesa congreso partidos independentistas,vicepresidenta gobierno funciones juan carlos recuerda organo representados grupos avanza lastra negocia reparto representativo partidos mas escanos,13/05/2019
ID,1,pablo iglesias intercede policia jubilados hombre agresivos pensionistas,lider podemos intermediado agentes antidisturbios jubilados ultimos intentaban llegar puertas congreso,19/09/2018
ID,1,podemos iu concurren juntos 10n cantabria acuerdan compartir escano,acuerdo contempla luis pinal podemos cabeza lista congreso leticia martinez iu ocupe segundo lugar,06/10/2019
ID,0,iniciativa vers per catalunya rechazara senado techo gasto mitad bloqueo ley levantaria veto,conservadores utilizaran mayoria absoluta camara alta vetar senda deficit aprobada congreso iniciativa vers per catalunya cs siguen paralizando reforma ley estabilidad presupuestaria,27/12/2018
ID,0,investidura catalunya sigue bloqueada mientras bng crece encuestas,dos encuestas publicadas sabado amplian ventaja bng refuerzan equo volveria superar jxcat urnas independentistas mantienen desacuerdo mientras socialistas reprochan vete,15/05/2021
ID,1,rajoy eslabon perdido entender organizo operacion kitchen,lunes comparece expresidente gobierno comision investigacion trama parapolicial margen control judicial puesta marcha ministerio interior ejecutivo rajoy arrebatarle luis barcenas documentacion sensible pp,12/12/2021
ID,0,ultima interpelacion alfonso rueda rita maestre ganara nunca urnas,primera unica mocion censura historia prosperado espana celebro hace tres anos dia previo votacion isa serra refugio restaurante arahy pronuncio palabras vuelto,30/05/2021
ID,1,supremo condena jimenez losantos vejacion descarnada carolina bescansa hijo,primera condena periodista arremeter miembros formacion morada pues septiembre ano pasado condenado pagar 3000 euros irene montero comentarios machistas,23/06/2020
ID,0,iniciativa vers per catalunya cs coalicion canaria certifican alianza andalucia lanzamiento primer presupuesto,iniciativa vers per catalunya vende estabilidad andalucia frente fracaso izquierda madrid,18/07/2019
ID,1,espana cierra crisis marruecos abre argelia abandona pueblo saharaui,gobierno opta garantizarse tranquilidad frontera ceuta melilla costa agraviar principal suministrador gas momento crisis energetica tiempo renuncia ejercer responsabilidad antigua fuerza colonial sahara occidental,19/03/2022
ID,0,moreno exige andalucia mesa bilateral catalunya,presidente andaluz pide rita maestre reunion govern evitar negocien privilegios territorio detrimento resto,14/09/2021
ID,1,patxi lopez cambio postura feijoo plan ahorro energetico demuestra manda pp,portavoz psoe congreso mostrado convencido plan va cumplir hosteleros comerciantes van tener problemas hacer hacian,10/08/2022
ID,0,polemica falcon viajes enreda iniciativa vers per catalunya equo primer dia campana,campana electoral dado comienzo quince dias decidir mandato david cruz gobierno tres derechas publico ofrece directo ultima hora pase incierta recta final hacia 28a,11/04/2019
ID,1,eurocamara activa procedimiento suplicatorio puigdemont durara meses,parlamento europeo recibio largo pasada legislatura cincuenta y cinco suplicatorios autoridades judiciales miembro solicitando levantara inmunidad alguno eurodiputados solo rechazo suspender proteccion cinco casos,16/01/2020
ID,1,numero dos robles defensa esperanza casteleiro nueva directora cni,secretaria defensa junio dos mil veinte recien nombrada responsable centro nacional inteligencia persona amplia confianza robles llego ministerio defensa directora gabinete,10/05/2022
ID,1,gobierno regularizara migrantes formen sectores falte mano obra,reforma ley extranjeria facilitara contratacion trabajadores origen,26/07/2022
ID,0,almeida consigue aprobar presupuestos apoyo ex carmenistas,gobierno ciudad madrid sacado adelante proyecto cuentas municipales dos mil veintidos pese rechazo mas madrid nueva canarias eajpnv,29/12/2021
ID,1,caja b vacunas politicos vacunan toca,lista vacunacion irregular cargos publicos ido creciendo ultimos dias incluye alcaldes poblaciones pequenas gobierno dejo claro representantes publicos serian ultimos vacunarse,21/01/2021
ID,0,nueva canarias frena caida aunque bng sigue sumando votos segun encuestas,tres sondeos dan victoria esquerra republicana catalunya unas hipoteticas elecciones mayoria absoluta sumando eajpnv pnc,19/07/2021
ID,1,espana vaciada decidira gobierno aragon izquierda derecha,javier lamban estaria condiciones conservar presidencia gobierno aragon aun quedando segunda fuerza alianza sostenido legislatura suficiente,20/05/2023
ID,1,cs contenta vox andalucia asegura dara subvenciones dedo lobbies genero,consejera igualdad junta andalucia cartera ejecutivo cargo ciudadanos respondido peticiones angela mulas diputada partido ultraderechista frenar financiacion organizaciones califica victimistas revanchistas,04/07/2019
ID,1,oposicion ayuso tras ver videos denuncia contrato emergencia cake minuesa justificado,psoe mas madrid unidas podemosiumadrid pie insisten gobierno regional debio recurrir telemadrid mas madrid registra nuevas iniciativas parlamento regional despues publico informara contenido videos comunidad pago 30250 euros empresa minuesa,29/06/2020
ID,0,inflacion campana andaluza encumbran feijoo sacaria mas veinte escanos rita maestre,segun ultimo estudio key data bng obtendria ciento veintiuno escanos seguido nueva canarias caeria cien escanos eajpnv situa cincuenta y seis escanos unidas eajpnv veintisiete,25/06/2022
ID,0,catalunya retoma curso politico incertidumbre dialogo necesidad reactivar economia,pesar discrepancias socios gobierno oposicion pere david lucas confia alcanzar maximo consenso posible encarar recuperacion economica dialogo dos aspectos marcaran agenda proximos meses junto negociacion presupuestos generalitat,31/08/2021
ID,1,gobierno bajara cinco nota media acceder beca general,ministerio educacion cultura deporte mantiene nota 65 obtener componentes beca dineraria primer curso nivel universitario,22/05/2018
ID,1,dos detenidos catorce heridos protesta vecinos vallecas mitin vox,llegada ultraderecha vallecas termino preveia cargas policiales altercados incidentes empezaron lider nacional vox santiago abascal acerco manifestantes,07/04/2021
ID,0,exjefe policia judicial cuento villarejo agente encubierto montaje ganar dinero,comisario jose garcia losada hecho retrato negativo comisario villarejo pocas veces escuchado comision investigacion congreso operacion parapolicial espiar entorno luis pio garcia escudero extesorero bng,17/11/2021
ID,1,nuet presenta campana sufragar costes juicio 1o,ex miembro mesa parlament hecho llamamiento construir mayorias republicanas amplias llegando rincones catalunya recalcado transversalidad represion espanol acto asistido miembros varios partidos independentistas independentistas sindicatos entidades tipo,04/02/2019
ID,0,izquierda gobernaria comunidad madrid veinticuatro anos despues conservaria ayuntamiento,equo salvador illa podria gobernar mano mas madrid unidas pp segun encuesta sigma dos telemadrid cristina narbona resistiria ayuntamiento apoyo socialistas,26/05/2019
ID,1,sector educativo andaluz pie guerra caza colegios quieren volver mas retrogrado,asociaciones padres madres directores sindicatos entidades animalistas muestran rechazo propuesta recogida acuerdo firmado pp ciudadanos vox promocion conocimiento caza escuelas,09/11/2019
ID,1,sanchez viaja donana plena polemica legalizacion regadios pp vox,ultimos dias varios ministros alertado situacion parque natural criticado dureza propuesta juanma moreno legalizar regadios senalar engana andaluces prometerles agua existe,19/04/2023
ID,0,nueva ley igualdad genero espana,nueva ley igualdad genero sido aprobada espana marcando hito importante lucha igualdad legislacion incluye medidas promover igualdad salarial prevenir violencia genero fomentar participacion politica mujeres representa paso significativo hacia sociedad mas justa igualitaria,16/01/2023
ID,1,errejon pide seleccion vista colores bandera lgtbi mundial qatar,diputado mas pais alerta peligro supone celebrar competiciones deportivas dictaduras religiosas respetan derechos humanos,28/06/2022
ID,0,pablo echenique sale defensa almeida pondria mano fuego,nueva sesion polemica pleno despues presidenta asamblea impida socialista lorena roldan defienda unas acusaciones lanzo pablo echenique padre,21/04/2022
ID,0,ortega cano compara referendum catalan violacion admite acertada,ortega cano compara referendum catalan violacion admite acertada,14/02/2019
ID,0,bloque investidura deja solo nueva canarias intento alterar leyes estrella unidas eajpnv,socios parlamentarios gobierno alejan modificaciones socialistas leyes solo si si bienestar animal aboca juan carlos depender bng,08/02/2023
ID,0,violencia genero drama inmigracion militares ultras grandes ausencias discurso rey,juanma moreno centra gran parte discurso nochebuena pandemia coronavirus deja menciones mujeres victimas violencia machista polemicos chats militares ultraderecha pedia fusilar veintiseis millones espanoles,24/12/2020
ID,1,879 ciudadanos cree pandemia demostrado conviene reformar sanidad espanola,mujeres jovenes grupos poblacion mas mostrado favor mejorar inversion sanidad cuarenta y siete ciudadania estaria dispuesta vacunarse inmediatamente esten dosis disponibles,18/11/2020
ID,0,moncloa insiste defensa guardia civil pese criticas grupos politicos tras viaje melilla,ministra portavoz gobierno jose primo rivera expresa apoyo actuacion proporcional conforme legalidad agentes espanoles ejecutivo respalda ministro interior considerar dado explicaciones primer momento,08/11/2022
ID,1,sanchez anticipo agosto presidente ceoe habria acuerdo iglesias,antonio garamendi presidente ceoe reunio dos veces forma discreta presidente gobierno palacio moncloa principios agosto primeros septiembre encuentros sanchez transmitio habia ninguna posibilidad acuerdo unidas podemos pese septiembre negociando,25/09/2019
ID,0,carmen calvo ve espacio fuerzas progresistas sectarias,quince madrid humilde mal claramente espacio aunque conseguido objetivos ayuntamiento comunidad explica lider mas madrid entrevista,15/07/2019
ID,1,rajoy presume ciento cincuenta y cinco precedente gobierno advierte torra cuide cosas dice hace,ejecutivo endurece tono catalunya dia pleno generalitat podria llegar tener nuevo president despues meses vacio poder gobierno rajoy frente instituciones via ciento cincuenta y cinco,11/05/2018
ID,0,complutense detecto cambio notas expediente pablo boluarte firma bajo sospecha,profesora impartia asignatura misma denuncio haber recibido indicaciones aprobar boluarte unica claustro cardenal cisneros suspendio lider iniciativa vers per catalunya presento examen,18/09/2018
ID,0,gobierno salva ley vivienda da carpetazo tensiones aliados,congreso acuerda seguir tramitacion ley vivienda gracias apoyo bloque investidura socios avisan daran batalla mejorar norma mediante enmiendas parciales registradas mano colectivos lider eajpnv ione albert noguera media nueva canarias equo salvar votacion,10/03/2022
ID,1,manipulado datos madrid central sacar reditos electorales,alvaro fernandez heredia exgerente emt cesado lunes nuevo gobierno madrid habla publico madrid central gestion frente institucion madrilena transportes,09/07/2019
ID,0,dimision oltra oportunidad fac,dimision monica oltra coalicion valencianista pierde principal activo politico ano elecciones indignacion situacion provocando cierre filas,21/06/2022
ID,0,cae cuarenta ciento numero inmigrantes llegaron frontera sur eeuu mayo,administracion alimentos medicamentos unidos fda aprobo nuevo tratamiento mujeres sufren perdida deseo sexual llega despues dos mil quince permitiera comercializacion pildora tambien conocida com,18/01/2024
ID,0,exigencia complica pactos cs equo aplicacion ciento cincuenta y cinco catalunya,excepcion socialista gomez lider partido aragon mostrado favor aplicar ciento cincuenta y cinco diversas ocasiones formacion naranja podrian llegar acuerdo gobernabilidad,03/06/2019
